part;page;line;subpart;match;safeness
1;54;6;aus2;tap-pis;absolute_trash
1;54;7;aus2;Wehrẜis;unsafe
1;54;12;aus2;leelijeeß;safe
1;54;12;aus2;leelijeeß;unsafe
1;54;19;aus2;pa⸗mirruẜchi;safe
1;54;20;aus2;krittuẜchi;safe
1;54;20;aus2;usrunnajis;safe
1;54;20;aus2;usrunnajis;unsafe
1;54;21;aus2;bieſtateeß;unsafe
1;54;22;aus2;mahʒameeß;unsafe
1;54;23;aus2;tais;unsafe
1;54;25;aus2;redſeteeß;unsafe
1;54;26;aus2;Ꞩchiß;unsafe
1;54;29;aus2;ẜchiß;unsafe
1;54;30;aus2;Peſtitais;unsafe
1;55;3;aus2;peedſimmis;unsafe
1;55;4;aus2;Jahnis;unsafe
1;55;10;aus2;toͤwis;unsafe
1;55;11;aus2;tappis;unsafe
1;55;16;aus2;ee⸗krittuẜchi;safe
1;55;17;aus2;ghraͤkojuẜchi;safe
1;55;18;aus2;bieteeß;unsafe
1;55;19;aus2;iß⸗truhʒameeß;unsafe
1;55;22;aus2;bijeeß;safe
1;55;22;aus2;redſejis;safe
1;55;22;aus2;bijeeß;unsafe
1;55;22;aus2;redſejis;unsafe
1;55;25;aus2;bijuẜchi;safe
1;55;25;aus2;byteeß;unsafe
1;55;27;aus2;biedameeß;unsafe
1;56;1;aus2;auxtakais;unsafe
1;56;1;aus2;Eepreeʒenatais;unsafe
1;56;6;aus2;ißbieteeß;unsafe
1;56;13;aus2;liexmodameeß;unsafe
1;56;18;aus2;nopellnijis;safe
1;56;18;aus2;nopellnijis;unsafe
1;56;20;aus2;dais;unsafe
1;56;20;aus2;pee⸗dſimmis;unsafe
1;56;22;aus2;klauſẜiteeß;unsafe
1;56;23;aus2;bieſteeteeß;unsafe
1;56;25;aus2;Peſtitais;unsafe
1;56;26;aus2;dſimmis;unsafe
1;56;29;aus2;bijeeß;safe
1;56;29;aus2;bijeeß;unsafe
1;56;29;aus2;apklauſẜiteeß;unsafe
1;56;30;aus2;bieſteteeß;unsafe
1;56;3;aus2;ẜchiß;unsafe
1;56;4;aus2;nahʒis;unsafe
1;56;10;aus2;dehwis;unsafe
1;56;12;aus2;Peſtitais;unsafe
1;56;13;aus2;Ꞩaliedſenatais;unsafe
1;56;14;aus2;Ꞩchiß;unsafe
1;56;16;aus2;greeſeeteeß;unsafe
1;56;18;aus2;noſkummuẜchi;safe
1;56;20;aus2;atſpiedejuſẜi;safe
1;56;21;aus2;preeʒateeß;unsafe
1;56;22;aus2;pee⸗dſimmis;unsafe
1;56;23;aus2;patteeß;unsafe
1;56;24;aus2;preeʒateeß;unsafe
1;56;24;aus2;peedſimmis;unsafe
1;56;25;aus2;ſtitais;unsafe
1;56;25;aus2;Ꞩchiß;unsafe
1;56;25;aus2;Peſtitais;unsafe
1;56;26;aus2;Peſtitais;unsafe
1;56;27;aus2;ghribbejuẜchi;safe
1;56;29;aus2;ẜaliedſenajis;safe
1;56;29;aus2;ẜaliedſenajis;unsafe
1;56;31;aus2;attpeſtijis;safe
1;56;31;aus2;attpeſtijis;unsafe
1;56;2;aus2;peſtijis;safe
1;56;2;aus2;peſtijis;unsafe
1;56;5;aus2;darrijis;safe
1;56;5;aus2;darrijis;unsafe
1;56;6;aus2;attſpiedejis;safe
1;56;6;aus2;attſpiedejis;unsafe
1;56;8;aus2;Jahnis;unsafe
1;56;11;aus2;ap⸗ehſteeß;unsafe
1;56;12;aus2;Mehris;unsafe
1;56;12;aus2;liexmodameeß;unsafe
1;56;13;aus2;Speekis;unsafe
1;56;15;aus2;dewis;unsafe
1;56;17;aus2;Ꞩchiß;unsafe
1;56;18;aus2;ẜataiſẜijis;safe
1;56;18;aus2;ẜataiſẜijis;unsafe
1;56;21;aus2;bieſtateeß;unsafe
1;56;22;aus2;tais;unsafe
1;56;25;aus2;Peſtitais;unsafe
1;56;26;aus2;reeteeß;unsafe
1;56;26;aus2;bahrteeß;unsafe
1;56;27;aus2;us⸗ẜmeeteeß;unsafe
1;56;28;aus2;Peſtitais;unsafe
1;56;28;aus2;Brah-lis;absolute_trash
1;57;2;aus2;preeʒateeß;unsafe
1;57;4;aus2;preeʒajeteeß;unsafe
1;57;5;aus2;ẜchiß;unsafe
1;57;5;aus2;Peſtitaiß;unsafe
1;57;6;aus2;peedſim-mis;absolute_trash
1;57;11;aus2;nahʒis;unsafe
1;57;13;aus2;leelakais;unsafe
1;57;14;aus2;notickuſẜi;safe
1;57;17;aus2;Klauſẜi;safe
1;57;18;aus2;Peſtitais;unsafe
1;57;20;aus2;ſtahteeß;unsafe
1;57;21;aus2;bieſteeß;unsafe
1;57;22;aus2;pee⸗dſimmis;unsafe
1;57;24;aus2;pee⸗dſimmis;unsafe
1;57;25;aus2;ſudduẜchi;safe
1;57;27;aus2;mahʒaiteeß;unsafe
1;57;30;aus2;Peſtitaiß;unsafe
1;58;1;aus2;jemmeteeß;unsafe
1;58;7;aus2;ee⸗ghulldijeeß;safe
1;58;7;aus2;ee⸗ghulldijeeß;unsafe
1;58;8;aus2;lickteeß;unsafe
1;58;9;aus2;attraſteeß;unsafe
1;58;11;aus2;Ļaudis;unsafe
1;58;14;aus2;pa⸗wehlejis;safe
1;58;14;aus2;pa⸗wehlejis;unsafe
1;58;17;aus2;apwillkuẜchi;safe
1;58;22;aus2;Aſẜinis;unsafe
1;58;29;aus2;ißredſejeeß;safe
1;58;29;aus2;ißredſejeeß;unsafe
1;58;30;aus2;ißtaiſẜijis;safe
1;58;30;aus2;ißtaiſẜijis;unsafe
1;58;31;aus2;ʒeetis;unsafe
1;59;1;aus2;eeghajis;safe
1;59;1;aus2;mirris;unsafe
1;59;1;aus2;eeghajis;unsafe
1;59;22;aus2;peedſimmis;unsafe
1;60;5;intr;ghajuẜchi;safe
1;60;6;intr;attradduẜchi;safe
1;60;13;peri;notitʒiß;unsafe
1;60;14;peri;dehwis;unsafe
1;61;3;peri;redſejuſchi;safe
1;61;6;peri;ẜatʒijuſchi;safe
1;61;9;peri;dſirrdejuſchi;safe
1;61;10;peri;redſejuſchi;safe
1;61;11;aus1;dſirrdejuẜchi;safe
1;61;13;aus1;litʒis;unsafe
1;61;15;aus1;peedſimmis;unsafe
1;61;23;aus1;dſirrdejuẜchi;safe
1;61;24;aus1;turreteeß;unsafe
1;61;26;aus1;notitʒis;unsafe
1;61;27;aus1;dehwis;unsafe
1;61;28;aus1;ſteikdameeß;unsafe
1;62;2;aus1;litʒis;unsafe
1;62;3;aus1;dſirrdejuẜchi;safe
1;62;3;aus1;redſejuẜchi;safe
1;62;7;aus1;juẜchi;safe
1;62;8;aus1;ẜchiß;unsafe
1;62;8;aus1;peedſimmis;unsafe
1;62;9;aus1;ʒellteeß;unsafe
1;62;11;aus1;ẜchiß;unsafe
1;62;13;aus1;ghajuẜchi;safe
1;62;14;aus1;attradduẜchi;safe
1;62;15;aus1;teikuẜchi;safe
1;62;22;aus2;notitʒis;unsafe
1;62;23;aus2;dehwis;unsafe
1;62;24;aus2;kaunhejeetees;unsafe
1;62;25;aus2;mahʒeteeß;unsafe
1;62;26;aus2;reteeß;unsafe
1;62;27;aus2;bijuẜchi;safe
1;62;27;aus2;ick⸗kattris;unsafe
1;62;29;aus2;Awis;unsafe
1;62;30;aus2;Ļaudis;unsafe
1;63;1;aus2;Jck⸗kattris;unsafe
1;63;13;aus2;mahʒijuẜcheeß;safe
1;63;13;aus2;mahʒijuẜcheeß;unsafe
1;63;17;aus2;Bauß-lis;absolute_trash
1;63;20;aus2;pa⸗wehlejis;safe
1;63;20;aus2;pa⸗wehlejis;unsafe
1;63;20;aus2;Turreeteeß;unsafe
1;64;3;aus2;ẜapullʒenaſẜeeß;unsafe
1;64;4;aus2;mahʒieſẜeeß;unsafe
1;64;5;aus2;Dohteteeß;unsafe
1;64;6;aus2;Ꞩchiß;unsafe
1;64;8;aus2;jemmteeß;unsafe
1;64;8;aus2;Ꞩchiß;unsafe
1;64;14;aus2;lickteeß;unsafe
1;64;14;aus2;ee⸗preeʒenateeß;unsafe
1;64;15;aus2;noſkum-mis;absolute_trash
1;64;16;aus2;Ee⸗preeʒenatais;unsafe
1;64;17;aus2;nopuhſdameeß;unsafe
1;64;18;aus2;Peſtitais;unsafe
1;64;19;aus2;ẜchiß;unsafe
1;64;29;aus2;darrijis;safe
1;64;29;aus2;darrijis;unsafe
1;65;2;aus2;ſchiß;unsafe
1;65;3;aus2;pee⸗dſimmis;unsafe
1;65;4;aus2;deweeß;unsafe
1;65;10;aus2;paſuddis;unsafe
1;65;18;aus2;Ļaudis;unsafe
1;65;22;aus2;jemmeeß;unsafe
1;65;23;aus2;kahwaͤdameeß;unsafe
1;65;26;aus2;ſteigdameeß;unsafe
1;65;27;aus2;ſteigdameeß;unsafe
1;66;3;aus2;Ļaudis;unsafe
1;66;5;aus2;Ꞩchiß;unsafe
1;66;6;aus2;pirrʒis;unsafe
1;66;7;aus2;ohtris;unsafe
1;66;8;aus2;pirr-ʒis;absolute_trash
1;66;10;aus2;Ghailis;unsafe
1;66;12;aus2;turreteeß;unsafe
1;66;18;aus2;dſaͤnnameeß;unsafe
1;66;25;aus2;tappis;unsafe
1;66;28;aus2;Ahwis;unsafe
1;67;1;aus2;bieſteeß;unsafe
1;67;4;aus2;ustaiſẜijis;safe
1;67;4;aus2;nopellnijis;safe
1;67;4;aus2;ustaiſẜijis;unsafe
1;67;4;aus2;nopellnijis;unsafe
1;67;8;aus2;preeʒa-teeß;absolute_trash
1;67;9;aus2;dohdeeß;unsafe
1;67;19;aus2;dohteeß;unsafe
1;67;21;aus2;ſaͤmmojeeß;safe
1;67;21;aus2;tais;unsafe
1;67;21;aus2;ſaͤmmojeeß;unsafe
1;67;22;aus2;tieſtiteeß;unsafe
1;67;23;aus2;kaunhejeeß;safe
1;67;23;aus2;lickteeß;unsafe
1;67;23;aus2;kaunhejeeß;unsafe
1;67;24;aus2;laͤppnis;unsafe
1;67;25;aus2;Radditais;unsafe
1;67;29;aus2;Steidſeeteeß;unsafe
1;68;4;aus2;ghribbejis;safe
1;68;4;aus2;ghribbejis;unsafe
1;68;7;aus2;mieļais;unsafe
1;68;8;aus2;Darrees;unsafe
1;68;9;aus2;Paduſẜehtees;unsafe
1;68;10;aus2;toͤwis;unsafe
1;68;17;aus2;ẜchiß;unsafe
1;68;17;aus2;Peſtitais;unsafe
1;68;20;aus2;baͤhdateeß;unsafe
1;68;21;aus2;Atʒis;unsafe
1;69;5;aus2;apſchaͤloteeß;unsafe
1;69;5;aus2;Ꞩchiß;unsafe
1;69;9;aus2;bieſteeß;unsafe
1;69;12;aus2;ick⸗kattris;unsafe
1;69;15;aus2;ẜaghajuſchi;safe
1;69;19;aus2;ſteikteeß;unsafe
1;69;24;aus2;redſejuẜchi;safe
1;69;28;aus2;bijis;safe
1;69;28;aus2;bijis;unsafe
1;69;29;aus2;dſirrdejis;safe
1;69;29;aus2;dſirrdejis;unsafe
1;69;30;aus2;darrijuẜchi;safe
1;70;6;aus2;jemm-teeß;absolute_trash
1;70;8;aus2;abgulleeß;unsafe
1;70;8;aus2;ʒelleeß;unsafe
1;70;11;aus2;Klauſẜi;safe
1;70;11;aus2;dſirrdejis;safe
1;70;11;aus2;dſirrdejis;unsafe
1;70;12;aus2;reis;unsafe
1;70;13;aus2;Waͤtʒais;unsafe
1;70;14;aus2;dſirrdejis;safe
1;70;14;aus2;dſirrdejis;unsafe
1;70;16;aus2;Klauſẜais;unsafe
1;70;18;aus2;Atʒis;unsafe
1;70;18;aus2;ſkattidameeß;unsafe
1;70;19;aus2;nahʒis;unsafe
1;70;22;aus2;klauſẜiteeß;unsafe
1;70;23;aus2;aptuppeeß;unsafe
1;70;27;aus2;dohdeeß;unsafe
1;71;2;aus2;dſirrdejuẜchi;safe
1;71;2;aus2;redſejuẜchi;safe
1;71;4;aus2;dſirrdejuẜchi;safe
1;71;5;aus2;dehwis;unsafe
1;71;6;aus2;ee⸗ſchkinkojis;safe
1;71;6;aus2;ee⸗ſchkinkojis;unsafe
1;71;11;aus2;itʒ⸗allʒis;unsafe
1;71;12;aus2;dehwis;unsafe
1;71;12;aus2;pateiʒis;unsafe
1;71;13;aus2;darrijis;safe
1;71;13;aus2;darrijis;unsafe
1;72;14;peri;Schiß;unsafe
1;73;4;peri;ſpeedihſ-ẜees;absolute_trash
1;73;7;peri;dſiwojuſẜi;safe
1;73;11;peri;Nacktis;unsafe
1;73;15;peri;pabeighuſchi;safe
1;73;18;peri;ſtippris;unsafe
1;73;23;aus1;bijuſẜi;safe
1;73;26;aus1;waͤdduſẜees;safe
1;73;26;aus1;waͤdduſẜees;unsafe
1;74;2;aus1;titʒis;unsafe
1;74;2;aus1;brienodamees;unsafe
1;74;4;aus1;peedſimmis;unsafe
1;74;4;aus1;ẜchis;unsafe
1;74;6;aus1;dſimmis;unsafe
1;74;12;aus1;ẜchis;unsafe
1;74;13;aus1;Peſtitais;unsafe
1;74;13;aus1;peedſimmis;unsafe
1;74;25;aus1;brienodameeß;unsafe
1;74;31;aus1;ẜchiß;unsafe
1;75;7;aus1;tʒais;unsafe
1;75;8;aus1;juẜchi;safe
1;75;12;aus2;ẜchiß;unsafe
1;75;12;aus2;notitʒees;unsafe
1;75;14;aus2;peedſimmis;unsafe
1;75;16;aus2;wehlejis;safe
1;75;16;aus2;wehlejis;unsafe
1;75;16;aus2;waͤtʒais;unsafe
1;75;17;aus2;Deewubijataiß;unsafe
1;75;18;aus2;dſirrdejis;safe
1;75;18;aus2;dſirrdejis;unsafe
1;75;20;aus2;redſejis;safe
1;75;20;aus2;redſejis;unsafe
1;75;24;aus2;Peſtitais;unsafe
1;75;30;aus2;Ꞩchis;unsafe
1;75;30;aus2;ẜaderre-jees;absolute_trash
1;76;4;aus2;bieteeß;unsafe
1;76;5;aus2;dſimmeeß;unsafe
1;76;7;aus2;Ꞩchiß;unsafe
1;76;8;aus2;bijis;safe
1;76;8;aus2;bijis;unsafe
1;76;12;aus2;us⸗auʒenajis;safe
1;76;12;aus2;us⸗auʒenajis;unsafe
1;76;12;aus2;Ļaudis;unsafe
1;76;15;aus2;Pa⸗tehwis;unsafe
1;76;16;aus2;Mais;unsafe
1;76;17;aus2;Ꞩchiß;unsafe
1;76;19;aus2;Wieriſkis;unsafe
1;76;20;aus2;ſchiß;unsafe
1;76;21;aus2;pee⸗dſim-mis;absolute_trash
1;77;3;aus2;litʒis;unsafe
1;77;5;aus2;darrijis;safe
1;77;5;aus2;darrijis;unsafe
1;77;6;aus2;apdohmajis;safe
1;77;6;aus2;apdohmajis;unsafe
1;77;9;aus2;liexmohſẜeeß;unsafe
1;77;10;aus2;turraͤda-meeß;absolute_trash
1;77;12;aus2;dohſẜeeß;unsafe
1;77;14;aus2;pee⸗dſiewojis;safe
1;77;14;aus2;pee⸗dſiewojis;unsafe
1;77;15;aus2;preeʒenajis;safe
1;77;15;aus2;preeʒenajis;unsafe
1;77;15;aus2;ißnieʒis;unsafe
1;77;18;aus2;brienojeteeß;unsafe
1;77;20;aus2;brienoteeß;unsafe
1;77;20;aus2;deh-weeß;absolute_trash
1;77;21;aus2;tappis;unsafe
1;77;24;aus2;raddijis;safe
1;77;24;aus2;raddijis;unsafe
1;77;26;aus2;darrijis;safe
1;77;26;aus2;darrijis;unsafe
1;77;28;aus2;tappis;unsafe
1;78;3;aus2;tappis;unsafe
1;78;7;aus2;dehwis;unsafe
1;78;12;aus2;wiſẜewalditais;unsafe
1;78;13;aus2;Brienojeteeß;unsafe
1;78;18;aus2;Radditais;unsafe
1;78;23;aus2;ſaͤmmojeeß;safe
1;78;23;aus2;ſaͤmmojeeß;unsafe
1;78;24;aus2;jehmeeß;unsafe
1;78;25;aus2;Brienojeteeß;unsafe
1;79;15;aus2;Ļaudis;unsafe
1;79;17;aus2;mahʒijuẜcheeß;safe
1;79;17;aus2;mahʒijuẜcheeß;unsafe
1;79;31;aus2;juẜchi;safe
1;79;31;aus2;Ļaudis;unsafe
1;80;2;aus2;bijuſẜi;safe
1;80;7;aus2;ick⸗kattris;unsafe
1;80;9;aus2;titʒejis;safe
1;80;9;aus2;titʒejis;unsafe
1;80;10;aus2;bijis;safe
1;80;10;aus2;bijis;unsafe
1;80;11;aus2;Brienojeteeß;unsafe
1;80;13;aus2;jehmeeß;unsafe
1;80;13;aus2;patteeß;unsafe
1;80;13;aus2;tappis;unsafe
1;80;22;aus2;pa⸗rahdijis;safe
1;80;22;aus2;pa⸗rahdijis;unsafe
1;80;22;aus2;brienoteeß;unsafe
1;80;24;aus2;bijuẜchi;safe
1;80;25;aus2;raddijis;safe
1;80;25;aus2;raddijis;unsafe
1;80;27;aus2;notickuẜchas;safe
1;80;29;aus2;Ļaudis;unsafe
1;80;31;aus2;Brienojeeteeß;unsafe
1;81;2;aus2;nohẜetees;unsafe
1;81;6;aus2;waͤtʒais;unsafe
1;81;11;aus2;Ꞩchiß;unsafe
1;81;15;aus2;ẜuhtijis;safe
1;81;15;aus2;ẜuhtijis;unsafe
1;81;16;aus2;turrehteeß;unsafe
1;81;16;aus2;ʒellteeß;unsafe
1;81;17;aus2;krittuẜchi;safe
1;81;19;aus2;turraͤdameeß;unsafe
1;81;19;aus2;dauſiſẜeeß;unsafe
1;81;19;aus2;ʒell-ẜeeß;absolute_trash
1;81;22;aus2;darrijis;safe
1;81;22;aus2;nomaxajis;safe
1;81;22;aus2;darrijis;unsafe
1;81;22;aus2;nomaxajis;unsafe
1;81;23;aus2;ißlehjis;safe
1;81;23;aus2;ißlehjis;unsafe
1;81;25;aus2;Ļaudis;unsafe
1;81;28;aus2;peekuſẜis;unsafe
1;81;29;aus2;attſpeedis;unsafe
1;81;29;aus2;Ʒaͤlldameeß;unsafe
1;81;30;aus2;Pattghallwis;unsafe
1;82;2;aus2;apluhkodameeß;unsafe
1;82;7;aus2;Ꞩchiß;unsafe
1;82;14;aus2;Ļaudis;unsafe
1;82;18;aus2;tais;unsafe
1;82;23;aus2;waͤtʒais;unsafe
1;82;26;aus2;preeʒajeeß;safe
1;82;26;aus2;preeʒajeeß;unsafe
1;82;30;aus2;dſiewojuſẜi;safe
1;83;6;aus2;Mahʒaiteeß;unsafe
1;83;14;aus2;ẜweiʒenajuẜchi;safe
1;83;18;aus2;ohtris;unsafe
1;83;18;aus2;prohtais;unsafe
1;83;22;aus2;bijuſẜi;safe
1;83;23;aus2;dehwis;unsafe
1;83;26;aus2;bijis;safe
1;83;26;aus2;bijis;unsafe
1;83;28;aus2;ghohdejis;safe
1;83;28;aus2;ghohdejis;unsafe
1;83;29;aus2;bijuſẜi;safe
1;83;30;aus2;bijuſẜi;safe
1;84;1;aus2;wojuſẜi;safe
1;84;3;aus2;bijuſẜi;safe
1;84;4;aus2;peedſiewohjuſẜi;safe
1;84;5;aus2;ghaidijuſẜi;safe
1;84;5;aus2;reis;unsafe
1;84;5;aus2;nopuhſdamees;unsafe
1;84;9;aus2;bijuſẜi;safe
1;84;12;aus2;Klepis;unsafe
1;84;22;aus2;Nacktis;unsafe
1;85;5;aus2;maiʒaiteeß;unsafe
1;85;5;aus2;turreteeß;unsafe
1;85;6;aus2;litʒis;unsafe
1;85;8;aus2;dohdeeteeß;unsafe
1;86;2;peri;ghajuẜchas;safe
1;87;1;aus1;turrejis;safe
1;87;1;aus1;turrejis;unsafe
1;87;2;aus1;ẜohlijis;safe
1;87;2;aus1;ẜohlijis;unsafe
1;87;4;aus1;ẜuhtijis;safe
1;87;4;aus1;dſimmis;unsafe
1;87;4;aus1;ẜuhtijis;unsafe
1;87;6;aus1;ẜchis;unsafe
1;87;6;aus1;peedſimmis;unsafe
1;87;7;aus1;pa⸗ſudduſchi;safe
1;87;13;aus1;Peſtitais;unsafe
1;87;15;aus1;ẜchiß;unsafe
1;87;17;aus1;mahʒiteeß;unsafe
1;87;23;aus2;paghajuẜchas;safe
1;87;30;aus2;Wieriſkis;unsafe
1;88;4;aus2;Wieriſkis;unsafe
1;88;5;aus2;Jck⸗kattris;unsafe
1;88;9;aus2;pawehleijis;safe
1;88;9;aus2;darrijis;safe
1;88;9;aus2;pawehleijis;unsafe
1;88;9;aus2;darrijis;unsafe
1;88;11;aus2;Ļaudis;unsafe
1;88;16;aus2;ẜchiß;unsafe
1;88;19;aus2;ohtris;unsafe
1;88;21;aus2;Ļaudis;unsafe
1;88;23;aus2;eeſtahdijis;safe
1;88;23;aus2;dehwis;unsafe
1;88;23;aus2;eeſtahdijis;unsafe
1;88;27;aus2;pawehlejis;safe
1;88;27;aus2;pawehlejis;unsafe
1;88;27;aus2;atminneteeß;unsafe
1;88;29;aus2;peedſimmuẜchi;safe
1;88;31;aus2;ee⸗dſimmuẜchi;safe
1;89;1;aus2;peedſimmuẜchi;safe
1;89;3;aus2;peedſimmis;unsafe
1;89;4;aus2;eedſimmuẜchi;safe
1;89;6;aus2;bijis;safe
1;89;6;aus2;bijis;unsafe
1;89;7;aus2;nijuẜchi;safe
1;89;11;aus2;ee⸗ſtahdijis;safe
1;89;11;aus2;ee⸗ſtahdijis;unsafe
1;89;12;aus2;ẜohlijis;safe
1;89;12;aus2;ẜohlijis;unsafe
1;89;13;aus2;ẜohlijis;safe
1;89;13;aus2;ẜohlijis;unsafe
1;89;15;aus2;dehwis;unsafe
1;89;15;aus2;Jck⸗kattris;unsafe
1;89;17;aus2;ẜohlijis;safe
1;89;17;aus2;ẜohlijis;unsafe
1;89;17;aus2;aisjembtees;unsafe
1;89;21;aus2;kauteeß;unsafe
1;89;26;aus2;ẜohlijis;safe
1;89;26;aus2;ẜohlijis;unsafe
1;89;28;aus2;dohteeß;unsafe
1;89;30;aus2;kauteeß;unsafe
1;90;1;aus2;dabbujis;safe
1;90;1;aus2;dabbujis;unsafe
1;90;5;aus2;leeliteeß;unsafe
1;90;9;aus2;dehwis;unsafe
1;90;10;aus2;usjehmis;unsafe
1;90;22;aus2;kuẜchi;safe
1;90;22;aus2;ẜohlijis;safe
1;90;22;aus2;ẜohlijis;unsafe
1;90;28;aus2;usjehmis;unsafe
1;90;29;aus2;attminneeß;unsafe
1;90;31;aus2;ẜohlijis;safe
1;90;31;aus2;ẜohlijis;unsafe
1;91;4;aus2;Apſchaͤlotais;unsafe
1;91;5;aus2;leeʒeeß;unsafe
1;91;5;aus2;noſchkirrteeß;unsafe
1;91;7;aus2;Deewabijatais;unsafe
1;91;8;aus2;litʒeeß;unsafe
1;91;9;aus2;ghreeſtees;unsafe
1;91;11;aus2;wiſẜo⸗Ꞩwaͤtais;unsafe
1;91;12;aus2;ļais;unsafe
1;91;12;aus2;apghreeſtees;unsafe
1;91;14;aus2;nahʒis;unsafe
1;91;15;aus2;peedſimmis;unsafe
1;91;18;aus2;Aſẜinis;unsafe
1;91;19;aus2;darrijis;safe
1;91;19;aus2;darrijis;unsafe
1;91;21;aus2;Peſtitais;unsafe
1;91;24;aus2;jehmeeß;unsafe
1;91;26;aus2;bieſtees;unsafe
1;91;27;aus2;peſtijis;safe
1;91;27;aus2;peſtijis;unsafe
1;91;28;aus2;ghreeſtees;unsafe
1;91;30;aus2;nopellnijuẜchi;safe
1;91;32;aus2;usjehmeeß;unsafe
1;91;32;aus2;ʒeetiß;unsafe
1;92;1;aus2;Apdohmajeeß;safe
1;92;1;aus2;Apdohmajeeß;unsafe
1;92;7;aus2;darrijis;safe
1;92;7;aus2;darrijis;unsafe
1;92;9;aus2;Baußlis;unsafe
1;92;13;aus2;Klauſẜais;unsafe
1;92;13;aus2;pahrkahpis;unsafe
1;92;14;aus2;apghraͤkojeeß;safe
1;92;14;aus2;apghraͤkojeeß;unsafe
1;92;19;aus2;tais;unsafe
1;92;19;aus2;toͤwis;unsafe
1;92;20;aus2;darrijis;safe
1;92;20;aus2;padehweeß;unsafe
1;92;20;aus2;darrijis;unsafe
1;92;21;aus2;apghreeſtees;unsafe
1;92;31;aus2;peeluhdſis;unsafe
1;93;1;aus2;mecklejis;safe
1;93;1;aus2;mecklejis;unsafe
1;93;2;aus2;ſtaighajis;safe
1;93;2;aus2;ghahjis;safe
1;93;2;aus2;ſtaighajis;unsafe
1;93;2;aus2;ghahjis;unsafe
1;93;3;aus2;dſirrdejis;safe
1;93;3;aus2;dſiewojis;safe
1;93;3;aus2;dſirrdejis;unsafe
1;93;3;aus2;dſiewojis;unsafe
1;93;4;aus2;titʒejis;safe
1;93;4;aus2;mahʒijis;safe
1;93;4;aus2;titʒejis;unsafe
1;93;4;aus2;mahʒijis;unsafe
1;93;5;aus2;klauſẜijis;safe
1;93;5;aus2;klauſẜijis;unsafe
1;93;6;aus2;rahjeeß;safe
1;93;6;aus2;rahjeeß;unsafe
1;93;6;aus2;bahreeß;unsafe
1;93;8;aus2;runnajis;safe
1;93;8;aus2;turrejeeß;safe
1;93;8;aus2;runnajis;unsafe
1;93;8;aus2;daſchereis;unsafe
1;93;8;aus2;turrejeeß;unsafe
1;93;9;aus2;apmaͤlojis;safe
1;93;9;aus2;peedſehreeß;unsafe
1;93;9;aus2;apſadſeeß;unsafe
1;93;9;aus2;peewielis;unsafe
1;93;9;aus2;apmaͤlojis;unsafe
1;93;11;aus2;ißwielis;unsafe
1;93;11;aus2;dſin-nis;absolute_trash
1;93;12;aus2;darrijis;safe
1;93;12;aus2;darrijis;unsafe
1;93;15;aus2;nopellnijis;safe
1;93;15;aus2;nopellnijis;unsafe
1;93;16;aus2;iſẜamiſẜees;unsafe
1;93;18;aus2;darrijis;safe
1;93;18;aus2;darrijis;unsafe
1;93;21;aus2;pilldijis;safe
1;93;21;aus2;pilldijis;unsafe
1;93;22;aus2;najis;safe
1;93;22;aus2;najis;unsafe
1;93;25;aus2;eelitʒis;unsafe
1;93;27;aus2;eeſtahdijis;safe
1;93;27;aus2;eeſtahdijis;unsafe
1;94;2;aus2;leedſeeß;unsafe
1;94;3;aus2;ghuddris;unsafe
1;94;4;aus2;Wehſis;unsafe
1;94;6;aus2;lickteeß;unsafe
1;94;6;aus2;laſẜiteeß;unsafe
1;94;7;aus2;mahʒiteeß;unsafe
1;94;8;aus2;Jegkis;unsafe
1;94;12;aus2;klauſẜieteeß;unsafe
1;94;13;aus2;Ļau-dis;absolute_trash
1;94;14;aus2;pahrnahkuẜchi;safe
1;94;15;aus2;mahʒijis;safe
1;94;15;aus2;mahʒijis;unsafe
1;94;17;aus2;Ļaudis;unsafe
1;94;19;aus2;dſirrdejis;safe
1;94;19;aus2;dſirrdejis;unsafe
1;94;20;aus2;ghajis;safe
1;94;20;aus2;ghajis;unsafe
1;94;20;aus2;Ahwis;unsafe
1;94;28;aus2;eelitʒis;unsafe
1;94;29;aus2;Peſtitais;unsafe
1;95;5;aus2;ẜaghajuẜchi;safe
1;95;6;aus2;Pehteris;unsafe
1;95;11;aus2;pee⸗ehdis;unsafe
1;95;11;aus2;klauſẜais;unsafe
1;95;15;aus2;mannis;unsafe
1;95;16;aus2;eelitʒis;unsafe
1;95;17;aus2;krahßnis;unsafe
1;95;21;aus2;apghreeſtees;unsafe
1;95;22;aus2;apghreeſtees;unsafe
1;95;31;aus2;apghreeſtees;unsafe
1;96;5;aus2;iß⸗dohſẜeeß;unsafe
1;96;8;aus2;kahwejeeß;safe
1;96;8;aus2;kahwejeeß;unsafe
1;96;8;aus2;attſtahteeß;unsafe
1;96;9;aus2;apghreeſteeß;unsafe
1;96;11;aus2;apghrees;unsafe
1;96;13;aus2;Apghrees;unsafe
1;96;14;aus2;bijuẜchas;safe
1;96;14;aus2;Auſẜis;unsafe
1;96;16;aus2;Apghrees;unsafe
1;96;16;aus2;Auſẜis;unsafe
1;96;16;aus2;klauſẜi-teeß;absolute_trash
1;96;18;aus2;klauſẜiteeß;unsafe
1;96;22;aus2;Atʒis;unsafe
1;96;23;aus2;ſkat-teeß;absolute_trash
