part;page;line;match;Kommentar;subpart;obliqua
1;1;5;jahjis;prs.3.;intr;0
1;2;2;attraiſẜiyuſchi;;peri;1
1;2;13;pawehleyis;prt.3.;peri;0
1;2;23;peedſiewojuẜchi;;aus1;0
1;2;25;nahʒis;;aus1;0
1;2;27;peedſimmis;;aus1;0
1;3;7;tappis;;aus1;0
1;3;15;ee⸗ʒaͤhluſchi;;aus1;0
1;3;29;ee⸗jahjis;prs.3.;aus1;0
1;3;31;ſtahſtijis;;aus1;0
1;4;11;pawehlejis;prt.3.;aus2;0
1;5;6;attpirrʒis;;aus2;0
1;5;17;eepreeʒenajeeß;?;aus2;0
1;5;23;Ꞩarrghajieeß;imp;aus2;0
1;6;1;darrijis;prs.3.;aus2;0
1;6;4;ee⸗jahjis;prs.3.;aus2;0
1;7;12;nahʒis;;aus2;0
1;8;30;ißwehlejis;prs.3.;aus2;0
1;9;20;attnahʒis;;aus2;0
1;9;26;pawehlejis;prt.3.;aus2;0
1;10;2;pawehlejis;prs.3.;aus2;0
1;10;9;pawehlejis;prs.3.;aus2;0
1;10;9;ẜohlijis;;aus2;0
1;10;31;litʒis;;aus2;0
1;11;1;redſejuẜchi;prs.3.;aus2;0
1;11;3;usjehmeeß;?;aus2;0
1;11;19;ißraudſijeeß;;aus2;0
1;11;23;aiʒenajis;prs.3.;aus2;0
1;15;2;ẜluddenajis;prs.3.;aus2;0
1;15;10;paẜluddenajis;;aus2;0
1;15;14;redſejuſſchi;;aus2;0
1;15;15;titʒejuſẜchi;;aus2;0
1;15;16;pawehlejuſſchi;;aus2;0
1;15;18;ʒehleeß;?;aus2;0
1;15;18;brauʒis;;aus2;0
1;15;19;ẜaͤhdenajees;;aus2;0
1;15;28;turrejis;;aus2;0
1;15;31;ſinnajis;prs.3.;aus2;0
1;16;1;paſļuddenajis;;aus2;0
1;16;3;wehlejis;;aus2;0
1;16;15;rahdijis;;aus2;0
1;16;15;Dehwis;;aus2;0
1;16;22;redſejuẜchi;;aus2;0
1;17;22;noſkummis;;aus2;0
1;17;23;nokahris;;aus2;0
1;17;25;noſkummis;;aus2;0
1;17;26;nomirris;cnd;aus2;0
1;18;19;daggajuſẜi;;aus2;0
1;18;24;peeẜatʒijis;;aus2;0
1;18;28;ʒehlis;;aus2;0
1;18;29;aisghrahbis;;aus2;0
1;19;2;darrijis;prs.3.;aus2;0
1;19;21;litʒis;prs.3.;aus2;0
1;19;28;daggajuſẜi;prs.3.;aus2;0
1;20;2;nahkuſẜi;;aus2;0
1;21;10;allojeeß;?;aus2;0
1;21;16;ee⸗preʒenajeeß;?;aus2;0
1;21;19;nahʒis;;aus2;0
1;21;20;nomirris;;aus2;0
1;21;21;ʒehleeß;?;aus2;0
1;21;21;ẜohlijis;;aus2;0
1;22;8;nitʒinajis;2.sg.prs.;aus2;0
1;22;9;ghribbejis;;aus2;0
1;22;29;nomirris;;aus2;0
1;24;19;notixeeß;;aus2;0
1;25;12;ẜehdejis;;aus2;0
1;25;18;dſirrdejuẜchi;;aus2;0
1;25;29;darrijis;;aus2;0
1;26;9;Chriſtijis;prt.3.;intr;0
1;26;10;noẜuhtijis;;intr;0
1;26;12;ẜohlijis;;intr;0
1;27;10;ißghajuẜchi;;peri;1
1;27;12;ißghajuſchi;;peri;1
1;28;1;ißghajuſchi;;peri;1
1;28;9;nahʒis;prs.3.;aus1;0
1;28;10;nahʒis;prs.3.;aus1;0
1;28;12;nahʒis;;aus1;0
1;28;13;parahdijeeß;prs.3.;aus1;0
1;28;16;nahʒis;prs.3.;aus1;0
1;28;21;juẜchi;;aus1;0
1;28;21;nahʒis;prs.3.;aus1;0
1;28;27;Chriſtijis;prt.3.;aus1;0
1;29;6;ẜohlijis;;aus1;0
1;29;19;ẜohlijis;;aus1;0
1;29;24;noẜuhtijis;;aus1;0
1;29;25;dabbujuẜchi;;aus1;0
1;29;27;attpeſtijis;2.sg.prs.;aus1;0
1;29;30;darrijis;;aus2;0
1;29;31;noſkrehjuſẜi;;aus2;0
1;30;16;dſiewojis;;aus2;0
1;30;17;bijis;;aus2;0
1;30;21;ẜatʒijis;;aus2;0
1;30;22;jauʒeeß;;aus2;0
1;30;24;darrijis;;aus2;0
1;30;30;ẜatʒijis;;aus2;0
1;31;2;attkrahpis;;aus2;0
1;31;2;weddiß;;aus2;0
1;31;16;reijeeß;;aus2;0
1;31;17;laͤtʒenajeeß;?;aus2;0
1;31;20;jauʒeeß;;aus2;0
1;31;21;waſajeeß;?;aus2;0
1;32;24;bijuſẜi;;aus2;0
1;33;23;warrejis;cnd;aus2;0
1;33;31;pellnijis;;aus2;0
1;33;31;nhenopellnijis;;aus2;0
1;34;1;mahʒijis;prs.3.;aus2;0
1;34;2;dſiewojis;;aus2;0
1;34;2;Ʒeetis;;aus2;0
1;34;2;mirris;;aus2;0
1;34;2;ʒehleeß;;aus2;0
1;34;3;uskahpis;;aus2;0
1;34;7;tappis;;aus2;0
1;34;12;Ʒeetis;?;aus2;0
1;34;13;pellnijis;;aus2;0
1;34;13;pellnijis;;aus2;0
1;34;14;pellnijis;;aus2;0
1;34;16;pellnijis;;aus2;0
1;34;22;kerreeß;;aus2;0
1;34;28;atpirʒis;;aus2;0
1;35;23;ẜatʒijis;2.sg.prs.;aus2;0
1;36;10;mielojis;prs.3.;aus2;0
1;36;11;dehwis;;aus2;0
1;36;22;nahʒis;prs.3.;aus2;0
1;36;23;ſchkieſtejis;;aus2;0
1;36;24;najis;;aus2;0
1;36;28;eelitʒis;;aus2;0
1;36;30;nomirruẜchi;;aus2;0
1;36;31;ʒenajis;;aus2;0
1;38;2;iſẜutijuſchi;prs.3.;peri;1
1;38;5;ẜatʒijis;prs.3.;peri;1
1;38;11;eghajis;;peri;1
1;38;13;bijis;prs.3.;peri;1
1;39;5;dabbujuẜchi;;aus1;0
1;39;9;darrijuẜchi;;aus1;0
1;39;16;pahr⸗rahwis;;aus1;0
1;39;16;nahʒis;;aus1;0
1;40;12;ghribbejuẜchi;;aus1;0
1;40;24;iß⸗ẜuhtijuſchi;prs.3.;aus2;0
1;40;27;peedſimmis;;aus2;0
1;40;28;ẜatʒijis;prt.3.;aus2;0
1;41;8;pawehlejis;prt.3.;aus2;0
1;41;15;ghaidijuẜchi;prs.1.sg.;aus2;0
1;42;17;ckuſẜi;;aus2;0
1;43;5;waiʒajuẜchi;;aus2;0
1;43;8;attſchkiereeß;;aus2;0
1;43;10;darrijis;;aus2;0
1;43;10;redſejis;;aus2;0
1;43;11;apwillʒeeß;2.sg.prs.;aus2;0
1;43;18;ẜohlijis;;aus2;0
1;43;19;ghaidijuẜchi;prs.1.sg.;aus2;0
1;43;23;ghribbejis;;aus2;0
1;43;24;warrejis;;aus2;0
1;43;25;ghaidijuẜchi;imp.2.pl.;aus2;0
1;43;26;jis;;aus2;0
1;44;2;ẜatʒijis;prs.3.;aus2;0
1;44;15;ʒijis;;aus2;0
1;44;16;weddis;;aus2;0
1;44;17;ab⸗ghehrbeeß;?;aus2;0
1;44;18;ab⸗johſeeß;?;aus2;0
1;44;19;ab⸗ghehrbeeß;?;aus2;0
1;44;20;ab⸗johſeeß;?;aus2;0
1;44;31;ẜuhtijuẜchi;prs.3.;aus2;0
1;45;3;ẜuhtijuẜchi;;aus2;0
1;45;4;ẜuhtijuẜchi;prs.3.;aus2;0
1;45;8;ẜatʒigis;prs.3.;aus2;0
1;45;10;ẜatʒigis;prs.3.;aus2;0
1;45;18;kaunejeeß;?;aus2;0
1;46;4;lejis;;aus2;0
1;46;7;aisleedſis;;aus2;0
1;46;10;mahʒijuẜchi;prt.3.;aus2;0
1;46;30;dehwis;;aus2;0
1;47;12;ſaͤmmojeeß;?;aus2;0
1;47;13;usjehmeeß;?;aus2;0
1;47;23;puẜchi;;aus2;0
1;47;28;pee⸗willeeß;?;aus2;0
1;48;2;jehmis;;aus2;0
1;48;10;tappis;;aus2;0
1;48;13;Darreeß;;aus2;0
1;50;15;peedſimmis;;peri;1
1;51;3;ẜuhtijis;prs.3.;aus1;0
1;51;4;dehwis;;aus1;0
1;51;6;peſtijuẜchi;;aus1;0
1;51;6;ẜuhtijis;;aus1;0
1;51;6;eeſchkingkojis;;aus1;0
1;51;9;mieļojis;;aus1;0
1;51;11;duẜchi;;aus1;0
1;51;13;eeſchkingkojis;;aus1;0
1;51;14;ſchkingkojis;;aus1;0
1;51;23;ẜaghajuẜchi;;aus1;0
1;51;28;preeʒajeeß;?;aus1;0
1;52;5;jehmeeß;;aus1;0
1;52;6;dſimmis;;aus1;0
1;52;8;ẜuhtijis;;aus1;0
1;52;11;peedſimmis;2.sg.prs.;aus1;0
1;52;14;peedſimmis;;aus1;0
1;52;15;paẜluddenajis;prt.3.;aus1;0
1;52;18;peedſimmis;;aus1;0
1;52;21;ẜatʒijis;;aus1;0
1;52;30;mojis;prs.3.;aus1;0
1;52;30;pa⸗wehlejis;;aus1;0
1;53;13;paſudduẜchi;;aus2;0
1;53;14;ẜuhtijis;;aus2;0
1;53;16;neſẜis;;aus2;0
1;53;25;peedſimmis;prs.3.;aus2;0
1;54;6;tap-pis;;aus2;0
1;54;12;leelijeeß;;aus2;0
1;54;19;pa⸗mirruẜchi;;aus2;0
1;54;20;krittuẜchi;;aus2;0
1;54;20;usrunnajis;;aus2;0
1;55;3;peedſimmis;;aus2;0
1;55;11;tappis;;aus2;0
1;55;16;ee⸗krittuẜchi;prs.1.sg.;aus2;0
1;55;17;ghraͤkojuẜchi;;aus2;0
1;55;22;bijeeß;cnd;aus2;0
1;55;22;redſejis;;aus2;0
1;55;25;bijuẜchi;;aus2;0
1;56;18;nopellnijis;;aus2;0
1;56;20;pee⸗dſimmis;2.sg.prs.;aus2;0
1;56;26;dſimmis;;aus2;0
1;56;29;bijeeß;;aus2;0
1;56;4;nahʒis;prs.3.;aus2;0
1;56;10;dehwis;;aus2;0
1;56;18;noſkummuẜchi;imp.2.pl.;aus2;0
1;56;20;atſpiedejuſẜi;;aus2;0
1;56;22;pee⸗dſimmis;;aus2;0
1;56;24;peedſimmis;;aus2;0
1;56;27;ghribbejuẜchi;;aus2;0
1;56;29;ẜaliedſenajis;;aus2;0
1;56;31;attpeſtijis;;aus2;0
1;56;2;peſtijis;;aus2;0
1;56;5;darrijis;;aus2;0
1;56;6;attſpiedejis;prs.3.;aus2;0
1;56;15;dewis;prs.3.;aus2;0
1;56;18;ẜataiſẜijis;prs.3.;aus2;0
1;57;6;peedſim-mis;;aus2;0
1;57;11;nahʒis;;aus2;0
1;57;14;notickuſẜi;;aus2;0
1;57;22;pee⸗dſimmis;;aus2;0
1;57;24;pee⸗dſimmis;;aus2;0
1;57;25;ſudduẜchi;;aus2;0
1;58;7;ee⸗ghulldijeeß;;aus2;0
1;58;14;pa⸗wehlejis;prs.1.sg.;aus2;0
1;58;17;apwillkuẜchi;;aus2;0
1;58;29;ißredſejeeß;prs.3.;aus2;0
1;58;30;ißtaiſẜijis;;aus2;0
1;58;31;ʒeetis;;aus2;0
1;59;1;mirris;prs.3.;aus2;0
1;59;1;eeghajis;;aus2;0
1;59;22;peedſimmis;prs.3.;aus2;0
1;60;5;ghajuẜchi;;intr;0
1;60;6;attradduẜchi;prs.3.;intr;0
1;60;13;notitʒiß;prs.3.;peri;1
1;60;14;dehwis;prs.3.;peri;1
1;61;3;redſejuſchi;prt.3.;peri;0
1;61;6;ẜatʒijuſchi;prt.3.;peri;0
1;61;9;dſirrdejuſchi;prt.3.;peri;0
1;61;10;redſejuſchi;;peri;0
1;61;11;dſirrdejuẜchi;;aus1;0
1;61;13;litʒis;;aus1;0
1;61;15;peedſimmis;;aus1;0
1;61;23;dſirrdejuẜchi;;aus1;0
1;61;26;notitʒis;prs.3.;aus1;0
1;61;27;dehwis;prs.3.;aus1;0
1;62;2;litʒis;;aus1;0
1;62;3;dſirrdejuẜchi;;aus1;0
1;62;3;redſejuẜchi;prt.3.;aus1;0
1;62;7;juẜchi;;aus1;0
1;62;8;peedſimmis;;aus1;0
1;62;13;ghajuẜchi;;aus1;0
1;62;14;attradduẜchi;;aus1;0
1;62;15;teikuẜchi;prs.3.;aus1;0
1;62;22;notitʒis;prs.3.;aus2;0
1;62;23;dehwis;prs.3.;aus2;0
1;62;27;bijuẜchi;;aus2;0
1;63;13;mahʒijuẜcheeß;prs.3.;aus2;0
1;63;20;pa⸗wehlejis;;aus2;0
1;64;15;noſkum-mis;;aus2;0
1;64;29;darrijis;;aus2;0
1;65;3;pee⸗dſimmis;;aus2;0
1;65;4;deweeß;;aus2;0
1;65;10;paſuddis;prs.3.;aus2;0
1;65;22;jemmeeß;?;aus2;0
1;66;6;pirrʒis;;aus2;0
1;66;8;pirr-ʒis;;aus2;0
1;66;25;tappis;;aus2;0
1;67;4;ustaiſẜijis;;aus2;0
1;67;4;nopellnijis;;aus2;0
1;67;21;ſaͤmmojeeß;?;aus2;0
1;67;23;kaunhejeeß;?;aus2;0
1;68;4;ghribbejis;;aus2;0
1;68;8;Darrees;;aus2;0
1;69;15;ẜaghajuſchi;prs.3.;aus2;0
1;69;24;redſejuẜchi;prs.3.;aus2;0
1;69;28;bijis;;aus2;0
1;69;29;dſirrdejis;;aus2;0
1;69;30;darrijuẜchi;;aus2;0
1;70;8;abgulleeß;?;aus2;0
1;70;11;dſirrdejis;;aus2;0
1;70;14;dſirrdejis;;aus2;0
1;70;19;nahʒis;;aus2;0
1;70;23;aptuppeeß;;aus2;0
1;71;2;dſirrdejuẜchi;prt.3.;aus2;0
1;71;2;redſejuẜchi;;aus2;0
1;71;4;dſirrdejuẜchi;;aus2;0
1;71;5;dehwis;;aus2;0
1;71;6;ee⸗ſchkinkojis;prs.3.;aus2;0
1;71;11;itʒ⸗allʒis;;aus2;0
1;71;12;dehwis;;aus2;0
1;71;12;pateiʒis;;aus2;0
1;71;13;darrijis;;aus2;0
1;73;7;dſiwojuſẜi;;peri;0
1;73;15;pabeighuſchi;prt.3.;peri;0
1;73;23;bijuſẜi;;aus1;0
1;73;26;waͤdduſẜees;prs.3.;aus1;0
1;74;2;titʒis;;aus1;0
1;74;4;peedſimmis;;aus1;0
1;74;6;dſimmis;prs.3.;aus1;0
1;74;13;peedſimmis;;aus1;0
1;75;8;juẜchi;;aus1;0
1;75;12;notitʒees;prs.3.;aus2;0
1;75;14;peedſimmis;prt.3.;aus2;0
1;75;16;wehlejis;;aus2;0
1;75;18;dſirrdejis;prt.3.;aus2;0
1;75;20;redſejis;prt.3.;aus2;0
1;75;30;ẜaderre-jees;;aus2;0
1;76;5;dſimmeeß;?;aus2;0
1;76;8;bijis;;aus2;0
1;76;12;us⸗auʒenajis;prs.3.;aus2;0
1;76;15;Pa⸗tehwis;;aus2;0
1;76;21;pee⸗dſim-mis;;aus2;0
1;77;3;litʒis;;aus2;0
1;77;5;darrijis;prs.3.;aus2;0
1;77;6;apdohmajis;;aus2;0
1;77;14;pee⸗dſiewojis;;aus2;0
1;77;15;preeʒenajis;;aus2;0
1;77;20;deh-weeß;prs.3.;aus2;0
1;77;21;tappis;;aus2;0
1;77;24;raddijis;prs.3.;aus2;0
1;77;26;darrijis;;aus2;0
1;77;28;tappis;;aus2;0
1;78;3;tappis;;aus2;0
1;78;7;dehwis;;aus2;0
1;78;23;ſaͤmmojeeß;;aus2;0
1;78;24;jehmeeß;;aus2;0
1;79;17;mahʒijuẜcheeß;;aus2;0
1;79;31;juẜchi;;aus2;0
1;80;2;bijuſẜi;;aus2;0
1;80;9;titʒejis;prs.3.;aus2;0
1;80;10;bijis;;aus2;0
1;80;13;jehmeeß;;aus2;0
1;80;13;tappis;;aus2;0
1;80;22;pa⸗rahdijis;prs.3.;aus2;0
1;80;24;bijuẜchi;;aus2;0
1;80;25;raddijis;prs.3.;aus2;0
1;80;27;notickuẜchas;;aus2;0
1;81;15;ẜuhtijis;;aus2;0
1;81;17;krittuẜchi;prs.3.;aus2;0
1;81;22;darrijis;;aus2;0
1;81;22;nomaxajis;;aus2;0
1;81;23;ißlehjis;;aus2;0
1;81;28;peekuſẜis;;aus2;0
1;81;29;attſpeedis;;aus2;0
1;81;30;Pattghallwis;;aus2;0
1;82;26;preeʒajeeß;?;aus2;0
1;82;30;dſiewojuſẜi;;aus2;0
1;83;14;ẜweiʒenajuẜchi;;aus2;0
1;83;22;bijuſẜi;prs.3.;aus2;0
1;83;23;dehwis;;aus2;0
1;83;26;bijis;prs.3.;aus2;0
1;83;28;ghohdejis;;aus2;0
1;83;29;bijuſẜi;;aus2;0
1;83;30;bijuſẜi;;aus2;0
1;84;1;wojuſẜi;;aus2;0
1;84;3;bijuſẜi;;aus2;0
1;84;4;peedſiewohjuſẜi;;aus2;0
1;84;5;ghaidijuſẜi;;aus2;0
1;84;9;bijuſẜi;;aus2;0
1;85;6;litʒis;;aus2;0
1;86;2;ghajuẜchas;prt.3.;peri;0
1;87;1;turrejis;;aus1;0
1;87;2;ẜohlijis;;aus1;0
1;87;4;ẜuhtijis;;aus1;0
1;87;6;peedſimmis;;aus1;0
1;87;7;pa⸗ſudduſchi;;aus1;0
1;87;23;paghajuẜchas;prt.3.;aus2;0
1;88;9;pawehleijis;;aus2;0
1;88;9;darrijis;;aus2;0
1;88;23;dehwis;;aus2;0
1;88;23;eeſtahdijis;;aus2;0
1;88;27;pawehlejis;;aus2;0
1;88;29;peedſimmuẜchi;prs.3.;aus2;0
1;88;31;ee⸗dſimmuẜchi;;aus2;0
1;89;1;peedſimmuẜchi;prs.1.sg.;aus2;0
1;89;3;peedſimmis;prs.3.;aus2;0
1;89;4;eedſimmuẜchi;;aus2;0
1;89;6;bijis;;aus2;0
1;89;7;nijuẜchi;;aus2;0
1;89;11;ee⸗ſtahdijis;;aus2;0
1;89;12;ẜohlijis;;aus2;0
1;89;13;ẜohlijis;;aus2;0
1;89;15;dehwis;prs.3.;aus2;0
1;89;17;ẜohlijis;prt.3.;aus2;0
1;89;26;ẜohlijis;;aus2;0
1;90;1;dabbujis;prt.3.;aus2;0
1;90;9;dehwis;prs.3.;aus2;0
1;90;10;usjehmis;;aus2;0
1;90;22;kuẜchi;;aus2;0
1;90;22;ẜohlijis;prs.3.;aus2;0
1;90;28;usjehmis;;aus2;0
1;90;29;attminneeß;;aus2;0
1;90;31;ẜohlijis;prs.3.;aus2;0
1;91;8;litʒeeß;;aus2;0
1;91;14;nahʒis;prs.3.;aus2;0
1;91;15;peedſimmis;;aus2;0
1;91;19;darrijis;;aus2;0
1;91;24;jehmeeß;;aus2;0
1;91;27;peſtijis;;aus2;0
1;91;30;nopellnijuẜchi;;aus2;0
1;91;32;usjehmeeß;;aus2;0
1;91;32;ʒeetiß;;aus2;0
1;92;1;Apdohmajeeß;imp;aus2;0
1;92;7;darrijis;;aus2;0
1;92;13;pahrkahpis;;aus2;0
1;92;14;apghraͤkojeeß;?;aus2;0
1;92;20;darrijis;prs.3.;aus2;0
1;92;31;peeluhdſis;;aus2;0
1;93;1;mecklejis;;aus2;0
1;93;2;ſtaighajis;;aus2;0
1;93;2;ghahjis;;aus2;0
1;93;3;dſirrdejis;;aus2;0
1;93;3;dſiewojis;;aus2;0
1;93;4;titʒejis;;aus2;0
1;93;4;mahʒijis;prs.3.;aus2;0
1;93;5;klauſẜijis;;aus2;0
1;93;6;rahjeeß;?;aus2;0
1;93;8;runnajis;;aus2;0
1;93;8;turrejeeß;?;aus2;0
1;93;9;apmaͤlojis;;aus2;0
1;93;11;dſin-nis;;aus2;0
1;93;11;ißwielis;;aus2;0
1;93;12;darrijis;2.sg.prs.;aus2;0
1;93;15;nopellnijis;;aus2;0
1;93;18;darrijis;;aus2;0
1;93;21;pilldijis;;aus2;0
1;93;22;najis;;aus2;0
1;93;25;eelitʒis;;aus2;0
1;93;27;eeſtahdijis;;aus2;0
1;94;2;leedſeeß;?;aus2;0
1;94;14;pahrnahkuẜchi;;aus2;0
1;94;15;mahʒijis;prt.3.;aus2;0
1;94;19;dſirrdejis;;aus2;0
1;94;20;ghajis;;aus2;0
1;94;28;eelitʒis;;aus2;0
1;95;5;ẜaghajuẜchi;;aus2;0
1;95;11;pee⸗ehdis;fut.1.sg.;aus2;0
1;95;16;eelitʒis;;aus2;0
1;96;14;bijuẜchas;;aus2;0
1;96;26;litʒis;2.sg.prs.;aus2;0
1;97;3;pee⸗dſerreeß;;aus2;0
1;97;4;Ꞩarrghajeeß;?;aus2;0
1;97;16;peedſiewojis;prt.3.;aus2;0
1;97;21;notitʒis;prs.3.;aus2;0
1;97;24;nahʒis;prs.1.sg.;aus2;0
1;97;29;maſghajis;;aus2;0
1;97;29;ſchkieſtijis;prs.3.;aus2;0
1;97;31;ſchaͤlojis;;aus2;0
1;98;9;peſtijis;prs.3.;aus2;0
1;98;11;darrijis;;aus2;0
1;98;12;darrijis;;aus2;0
1;98;18;ee⸗preeʒenajeeß;?;aus2;0
1;99;5;behdſis;;intr;0
1;100;1;notixeeß;;peri;1
1;100;7;ẜatʒijis;;peri;0
1;100;8;aiʒenajis;;peri;1
1;100;11;attſinnis;;aus1;0
1;100;13;behdſis;;aus1;0
1;100;15;us⸗turrejees;;aus1;0
1;100;16;ghannijis;;aus1;0
1;100;16;pa⸗wehlejis;;aus1;0
1;100;18;nomirruẜchi;;aus1;0
1;101;5;nomirruẜchi;mr;aus1;0
1;101;14;nohſtghajuẜchi;prt.3.;aus2;0
1;101;19;redſejuẜchi;;aus2;0
1;101;20;nahkuẜchi;prs.1.sg.;aus2;0
1;101;22;ißklauẜijis;;aus2;0
1;101;23;attradduẜchi;;aus2;0
1;101;30;nohſt⸗ghajuẜchi;prt.3.;aus2;0
1;102;8;dehwis;;aus2;0
1;102;17;aisghrahbuſẜi;;aus2;0
1;102;17;ſteepuſẜeeß;;aus2;0
1;103;4;wehlejees;2.sg.;aus2;0
1;104;5;ſteidſeeß;?;aus2;0
1;104;12;palliʒiß;;aus2;0
1;104;13;pahrnahʒis;;aus2;0
1;104;15;ißghajis;;aus2;0
1;104;16;dſimmis;;aus2;0
1;104;17;bijis;;aus2;0
1;104;19;bijis;;aus2;0
1;104;20;audſis;;aus2;0
1;104;23;dſis;prs.3.;aus2;0
1;104;29;ißweddis;;aus2;0
1;105;3;ghribbejis;cnd;aus2;0
1;105;4;rejis;;aus2;0
1;105;5;bijis;;aus2;0
1;105;16;nahʒis;;aus2;0
1;105;16;tappis;;aus2;0
1;105;19;runnajis;;aus2;0
1;105;24;Paddebbuſẜi;;aus2;0
1;105;26;brauʒis;;aus2;0
1;105;28;ʒeenijuẜchi;;aus2;0
1;105;30;ghajis;;aus2;0
1;106;12;pa⸗wehlejis;;aus2;0
1;106;17;daggajuſẜi;prs.3.;aus2;0
1;106;27;leeʒees;;aus2;0
1;106;29;mahʒeeß;;aus2;0
1;106;29;mahʒeeß;;aus2;0
1;106;30;mahʒeeß;;aus2;0
1;107;1;mahʒeeß;;aus2;0
1;107;6;nomirris;prt.3.;aus2;0
1;107;10;mirruẜchi;prs.3.;aus2;0
1;107;15;no⸗rijeis;;aus2;0
1;107;16;nomaitajis;prt.3.;aus2;0
1;107;25;iß⸗all-ʒis;;aus2;0
1;107;28;tuhkuẜchas;prt.3.;aus2;0
1;108;5;nomaitajeeß;?;aus2;0
1;108;6;ẜaghrahbis;;aus2;0
1;108;9;ẜatʒijuẜchi;;aus2;0
1;108;11;dijis;;aus2;0
1;108;25;jis;prs.3.;aus2;0
1;109;18;dſirrdejis;;aus2;0
1;110;8;ẜohlijis;prs.3.;aus2;0
1;111;9;peedſimmis;prt.3.;peri;0
1;112;2;redſejuſchi;;peri;1
1;112;2;nakuſchi;prs.1.sg.;peri;1
1;112;17;paſpiedejuſẜi;prt.3.;peri;0
1;112;22;dſirrdejuſchi;prt.3.;peri;0
1;112;24;redſejuẜchi;prt.3.;peri;0
1;113;25;preeʒajuſẜees;;aus1;0
1;114;9;us⸗laͤkuſẜi;;aus1;0
1;114;19;peedſimmis;prt.3.;aus1;0
1;114;22;uslaͤkuſẜi;prs.3.;aus1;0
1;114;25;attraduẜchi;;aus1;0
1;115;2;peedſimmis;prt.3.;aus2;0
1;115;12;titʒejuẜchi;;aus2;0
1;115;13;rejuẜchi;;aus2;0
1;115;13;ſtaighajuẜchi;;aus2;0
1;115;21;attnahkuẜchi;;aus2;0
1;115;28;ẜaghajis;;aus2;0
1;116;13;apwillkuẜcheeß;;aus2;0
1;116;23;meelojis;prs.3.;aus2;0
1;116;28;ẜaghajuẜchi;;aus2;0
1;117;25;warrejuſchi;;aus2;0
1;117;26;pahr⸗ſtaighajuẜchi;;aus2;0
1;117;29;ißghajuſẜi;;aus2;0
1;118;1;ee⸗ẜahkuẜchi;;aus2;0
1;118;4;attradduẜchi;;aus2;0
1;118;5;ee⸗ẜahʒis;;aus2;0
1;118;7;ee⸗ẜahʒis;;aus2;0
1;118;10;peeſtahjis;;aus2;0
1;118;12;eeẜahʒis;2.sg.prs.;aus2;0
1;118;15;pee⸗litʒis;;aus2;0
1;118;18;us⸗willtʒis;;aus2;0
1;118;20;Spanniß;;aus2;0
1;118;21;darrbojeeß;?;aus2;0
1;118;22;ee⸗ẜahʒis;;aus2;0
1;118;23;attſtahjeeß;2.sg.;aus2;0
1;118;28;lejis;;aus2;0
1;118;29;iß⸗ghajuſẜi;;aus2;0
1;119;1;tappuẜchi;;aus2;0
1;119;5;paturrejuſẜi;;aus2;0
1;119;6;palickuſẜi;;aus2;0
1;119;8;ee⸗ghribbejeeß;?;aus2;0
1;119;11;ſprahdſis;;aus2;0
1;119;19;darrijis;prs.3.;aus2;0
1;119;21;darrijis;prs.3.;aus2;0
1;120;21;dſirrdejuẜchi;;aus2;0
1;120;31;ẜaͤdenajees;;aus2;0
1;121;5;ʒehlis;;aus2;0
1;121;6;deh-wis;;aus2;0
1;121;13;abſchaͤlojeeß;imp;aus2;0
1;121;15;abſchaͤlojeeß;?;aus2;0
1;121;19;ghuẜchi;;aus2;0
1;121;25;usjehmeeß;?;aus2;0
1;121;26;tappis;prs.3.;aus2;0
1;122;4;peedſimmis;2.sg.prs.;aus2;0
1;122;8;nomirris;2.sg.prs.;aus2;0
1;122;9;nopellnijis;;aus2;0
1;122;26;bijis;;aus2;0
1;122;27;dahwenajuẜchi;cnd;aus2;0
1;122;29;lehʒeeß;;aus2;0
1;122;30;Dahwenajuẜchi;;aus2;0
1;123;29;jis;;aus2;0
1;124;10;noſkummuẜchi;;aus2;0
1;124;15;redſejuẜchi;;aus2;0
1;125;9;deh-wis;prs.3.;aus2;0
1;125;16;ißklieduẜchi;;aus2;0
1;125;28;lixeeß;;aus2;0
1;126;10;ghajis;prs.3.;intr;0
1;127;21;darrijis;;peri;1
1;127;23;mecklejuẜchi;;peri;1
1;127;24;mecklejuẜchi;imp.2.pl.;peri;1
1;128;14;bijis;;aus1;0
1;128;17;ẜaderrejeeß;;aus1;0
1;129;18;ẜehdejis;prs.3.;aus1;0
1;129;27;ghajuẜchi;;aus2;0
1;129;31;pa⸗wehlejis;prt.3.;aus2;0
1;130;11;bijuſẜi;prs.3.;aus2;0
1;130;26;ẜaghajuẜchi;;aus2;0
1;131;15;bijuẜchi;;aus2;0
1;131;26;weddeeß;?;aus2;0
1;132;1;peedſimmis;;aus2;0
1;132;5;peedſimmis;prs.3.;aus2;0
1;132;14;jaͤmuẜchi;;aus2;0
1;132;14;lickuſchi;;aus2;0
1;132;15;ſinnajuẜchi;;aus2;0
1;132;22;dehwis;prs.3.;aus2;0
1;132;30;nopellnijis;;aus2;0
1;132;31;ſtajis;;aus2;0
1;133;2;usaudſenajis;;aus2;0
1;133;2;mahʒijis;;aus2;0
1;133;15;wehlejis;;aus2;0
1;134;5;apwillxeeß;;aus2;0
1;134;9;eeſtahdijis;prs.3.;aus2;0
1;134;17;nahʒis;;aus2;0
